"yes let s all save and not spend to boost the economy" "{'save': True, 'spend': True, 'boost': True, 'economy': True}" 0.749975070758371 0.2500249292416294 positive
"Group think Someone is ill burn the village down destroy the economy shame one another into slaves ready to sterilize everyone with needle rape Or eat healthy live healthy and don t fear some bullshit less harmful than the flu The movie idiocracy more so everyday" "{'group': True, 'ill': True, 'burn': True, 'village': True, 'destroy': True, 'economy': True, 'shame': True, 'slave': True, 'ready': True, 'sterilize': True, 'needle': True, 'rape': True, 'eat': True, 'healthy': True, 'live': True, 'fear': True, 'bullshit': True, 'harmful': True, 'flu': True, 'movie': True, 'idiocracy': True, 'everyday': True}" 0.12571451882998264 0.8742854811700214 negative
"but but the economy gotta get the kids in school so the parents can work What a fix we ve gotten ourselves into Drumpf has had MONTHS to get this shiet fixed but no Now we re gonna bankrupt all sports unis etc" "{'economy': True, 'gotta': True, 'kid': True, 'school': True, 'parent': True, 'work': True, 'fix': True, 've': True, 'drumpf': True, 'month': True, 'shiet': True, 'gonna': True, 'bankrupt': True, 'sport': True, 'unis': True}" 0.8063753201565975 0.19362467984340445 positive
"TRUMP HAS KILLED PEOPLE BY HIS GREED AND NARCISSISM He wants children to perish for his re election He wants businesses to open so that HIS economy looks good After a 4 1 2 yr investigation of Trump I saw his corruption his bullying Lawsuits" "{'trump': True, 'kill': True, 'people': True, 'greed': True, 'narcissism': True, 'child': True, 'perish': True, 'election': True, 'business': True, 'open': True, 'economy': True, 'good': True, '4': True, '1': True, '2': True, 'yr': True, 'investigation': True, 'corruption': True, 'bullying': True, 'lawsuit': True}" 0.41789317982122437 0.5821068201787735 neutral
"Even if we go with AOC s logic wouldn t that mean that hysteria towards COVID and shutting down the economy is to blame for the uptick in crime" "{'aoc': True, 'logic': True, 'wouldn': True, 'hysteria': True, 'covid': True, 'shut': True, 'economy': True, 'blame': True, 'uptick': True, 'crime': True}" 0.16549540889595205 0.8345045911040461 negative
"COVID and wearing masks is being politicized because the economy and businesses are beginning to suffer So because of good PR they can t just be callous so they need to sell it to people they way they always do Convince them they re under attack" "{'covid': True, 'wear': True, 'mask': True, 'politicize': True, 'economy': True, 'business': True, 'begin': True, 'suffer': True, 'good': True, 'pr': True, 'callous': True, 'sell': True, 'people': True, 'convince': True, 'attack': True}" 0.2614649207384405 0.7385350792615576 negative
"Before Covid hit Trump helped make our unemployment lower than Obama ever had I may not agree with everything Trump does like his handling of Covid even though he closed our border early was called racist for doing so but he is amazing dealing with the economy" "{'covid': True, 'hit': True, 'trump': True, 'make': True, 'unemployment': True, 'low': True, 'obama': True, 'agree': True, 'handling': True, 'close': True, 'border': True, 'early': True, 'call': True, 'racist': True, 'amaze': True, 'deal': True, 'economy': True}" 0.9665713249981852 0.033428675001813804 positive
"Wanting people to do more than what is required for the people in higher positions is lack of leadership People keep the numbers of death down and the number of infections No reflections of the government knowing beyond hurt feelings trying to win the economy against China" "{'people': True, 'require': True, 'high': True, 'position': True, 'lack': True, 'leadership': True, 'number': True, 'death': True, 'infection': True, 'reflection': True, 'government': True, 'hurt': True, 'feeling': True, 'win': True, 'economy': True, 'china': True}" 0.48410710590755973 0.5158928940924449 neutral
"And thats just demo speach for we will take youre money and tell you how we spend it A healthy economy doest need a robust unemployement system" "{'demo': True, 'speach': True, 'youre': True, 'money': True, 'spend': True, 'healthy': True, 'economy': True, 'doest': True, 'robust': True, 'unemployement': True, 'system': True}" 0.9719946507026987 0.028005349297299552 positive
"Uneducated fellow mixed with educated one create problems between Yoruba and Hausa despite Hausa always got a huge amount of allocation from nigeria economy for decades they still remains the most backwards regions in nigeria because of selfishness and lack of education" "{'uneducated': True, 'fellow': True, 'mix': True, 'educated': True, 'create': True, 'problem': True, 'yoruba': True, 'hausa': True, 'huge': True, 'amount': True, 'allocation': True, 'nigeria': True, 'economy': True, 'decade': True, 'remain': True, 'backwards': True, 'region': True, 'selfishness': True, 'lack': True, 'education': True}" 0.02755029964677871 0.9724497003532215 negative
"Here s why Europe s economy is holding up better than America s" "{'europe': True, 'economy': True, 'hold': True, 'good': True, 'america': True}" 0.749975070758371 0.2500249292416294 positive
"The balancing act is the economy and that is the scary part" "{'balancing': True, 'act': True, 'economy': True, 'scary': True, 'part': True}" 0.1666482019938326 0.8333517980061673 negative
"Lol his response will be he inherited from obama Like the economy waited until obama leave to sky rocket but didn t do it during his term" "{'lol': True, 'response': True, 'inherit': True, 'obama': True, 'economy': True, 'wait': True, 'leave': True, 'sky': True, 'rocket': True, 'didn': True, 'term': True}" 0.749975070758371 0.2500249292416294 positive
"The federal government subsidizes the fire department and local hospitals so they can support bases If there was no base there services would lose cash as well as the local economy Millions per year" "{'federal': True, 'government': True, 'subsidize': True, 'fire': True, 'department': True, 'local': True, 'hospital': True, 'support': True, 'base': True, 'service': True, 'lose': True, 'cash': True, 'economy': True, 'million': True, 'year': True}" 0.9740136071284816 0.02598639287151838 positive
"They are not messing with the lives of our children They are intentionally risking the lives of our children to boost the economy It s criminal 99 of this administration s GOP is complicit" "{'mess': True, 'life': True, 'child': True, 'intentionally': True, 'risk': True, 'boost': True, 'economy': True, 'criminal': True, '99': True, 'administration': True, 'gop': True, 'complicit': True}" 0.17519350851763996 0.8248064914823589 negative
"The economy is failing because the government is failing instead of state governors allowing people to go to work due to risk they let people protest instead which is just as much of a hazard" "{'economy': True, 'fail': True, 'government': True, 'state': True, 'governor': True, 'people': True, 'work': True, 'due': True, 'risk': True, 'protest': True, 'hazard': True}" 0.2885102264320024 0.7114897735679964 negative
"like with whats in my current post i dont really draw like that rn maybe ill circle back around to it but for right now its just not rly how i operate stickers however stickers are my favorite mb i can make the switch to a stickers only economy hgdghdxhg" "{'whats': True, 'current': True, 'post': True, 'dont': True, 'draw': True, 'rn': True, 'ill': True, 'circle': True, 'back': True, 'rly': True, 'operate': True, 'sticker': True, 'favorite': True, 'mb': True, 'make': True, 'switch': True, 'economy': True, 'hgdghdxhg': True}" 0.6982344538873567 0.3017655461126443 positive
"The Economy cannot thrive or grow until you first deal with the Corona Virus Trump too stupid to understand this so is the Evil Dumb BetsyDeVosED" "{'economy': True, 'thrive': True, 'grow': True, 'deal': True, 'corona': True, 'virus': True, 'trump': True, 'stupid': True, 'understand': True, 'evil': True, 'dumb': True, 'betsydevosed': True}" 0.8404201874435384 0.1595798125564605 positive
"For people with mask wearing anxiety Mask is more likely save you and economy then suffocate you covid19 WuhanCoronavirus Masks4All" "{'people': True, 'mask': True, 'wear': True, 'anxiety': True, 'save': True, 'economy': True, 'suffocate': True, 'covid': True, '19': True, 'wuhancoronavirus': True, '4all': True}" 0.09924713514491866 0.9007528648550802 negative
"I m from Colombia and quarantine starts again on Thursday 16th economy is getting worse everyday and there are a lot of people needing help while COVID cases are increasing by 6000 per day like past Friday 6800" "{'colombia': True, 'quarantine': True, 'start': True, 'thursday': True, '16th': True, 'economy': True, 'bad': True, 'everyday': True, 'lot': True, 'people': True, 'covid': True, 'case': True, 'increase': True, '6000': True, 'day': True, 'past': True, 'friday': True, '6800': True}" 0.07141975371686331 0.9285802462831362 negative
"Whew girl u should have waited to rant you looking real jealous" "{'whew': True, 'girl': True, 'wait': True, 'rant': True, 'real': True, 'jealous': True}" 0.04890390153411981 0.9510960984658815 negative
"Then the 1990s Clinton boom is from Reagan In reality presidents have very little control over whether or not people choose to spend their money but the air of business friendly politics is what made this economy boom" "{'1990s': True, 'clinton': True, 'boom': True, 'reagan': True, 'reality': True, 'president': True, 'control': True, 'people': True, 'choose': True, 'spend': True, 'money': True, 'air': True, 'business': True, 'friendly': True, 'politics': True, 'make': True, 'economy': True}" 0.983006426031704 0.016993573968296448 positive
"Less teachers working bigger class sizes what could go wrong Essential workers use the schools as 8am to 3pm baby sitters So let s risk everyone for saving the economy DeVos is a political hack If schools close they don t need federal aid to operate" "{'teacher': True, 'work': True, 'big': True, 'class': True, 'size': True, 'wrong': True, 'essential': True, 'worker': True, 'school': True, '8am': True, '3pm': True, 'baby': True, 'sitter': True, 'risk': True, 'save': True, 'economy': True, 'devos': True, 'political': True, 'hack': True, 'close': True, 'federal': True, 'aid': True, 'operate': True}" 0.40964720549618994 0.59035279450381 neutral
"Why not build a much needed bridge or road That will also put money in the economy" "{'build': True, 'bridge': True, 'road': True, 'put': True, 'money': True, 'economy': True}" 0.30170952246397287 0.6982904775360271 negative
"which resulted in poverty deepening in already impoverished areas You do know about massive cuts in public spending don t you And the transformation of the employment market into the insecure gig economy further increasing the risk of poverty and debt throughout the 3" "{'result': True, 'poverty': True, 'deepening': True, 'impoverish': True, 'area': True, 'massive': True, 'cut': True, 'public': True, 'spending': True, 'transformation': True, 'employment': True, 'market': True, 'insecure': True, 'gig': True, 'economy': True, 'increase': True, 'risk': True, 'debt': True, '3': True}" 0.024855146031542992 0.9751448539684562 negative
