"Side hustle might not be a bad idea in this economy" "{'side': True, 'hustle': True, 'bad': True, 'idea': True, 'economy': True}" 0.07141975371686331 0.9285802462831362 negative
"That s NOT the point which you likely understand The point is to maximize the efficacy of the reopening that is IF you believe reopening should FULLY restart the economy not partially restart it as the wealthiest won t come back out" "{'point': True, 'understand': True, 'maximize': True, 'efficacy': True, 'reopening': True, 'reopen': True, 'fully': True, 'restart': True, 'economy': True, 'partially': True, 'wealthy': True, 'won': True, 'back': True}" 0.9541798899621339 0.04582011003786514 positive
"What if this economy required stagnant or falling asset prices a much larger semi permanent government deficit many more real skills shortages and actual industrial policy Are you really interested in the economy you re talking about" "{'economy': True, 'required': True, 'stagnant': True, 'fall': True, 'asset': True, 'price': True, 'large': True, 'semi': True, 'permanent': True, 'government': True, 'deficit': True, 'real': True, 'skill': True, 'shortage': True, 'actual': True, 'industrial': True, 'policy': True, 'interested': True, 'talk': True}" 0.27298545410917036 0.7270145458908301 negative
"Here is the surprise twist Manditory Masks keep the economy open as cases come down see Colorado and New Mexico winwin" "{'surprise': True, 'twist': True, 'manditory': True, 'mask': True, 'economy': True, 'open': True, 'case': True, 'colorado': True, 'mexico': True, 'winwin': True}" 0.12498545915069072 0.8750145408493089 negative
"He s willing to put people in danger just to improve the economy No he doesn t care about our health He only cares about a healthy economy" "{'put': True, 'people': True, 'danger': True, 'improve': True, 'economy': True, 'doesn': True, 'care': True, 'health': True, 'healthy': True}" 0.9842443917062681 0.015755608293731304 positive
"Yes All that rampant hunger in Switzerland and Finland Pinochet s Chile was a horribly run nation and is not the only example of a capitalist nation Maybe authoritarian dictatorships are inherently bad regardless of the economy" "{'rampant': True, 'hunger': True, 'switzerland': True, 'finland': True, 'pinochet': True, 'chile': True, 'horribly': True, 'run': True, 'nation': True, 'capitalist': True, 'authoritarian': True, 'dictatorship': True, 'inherently': True, 'bad': True, 'economy': True}" 0.043762381446574836 0.9562376185534263 negative
"StayHome Floridians there are going to be politicians perhaps one you once respected that are going to lie to you and tell you it is safe to open Florida isn t ready Your family s health comes before the economy STAY HOME AND STAY SAFE" "{'stayhome': True, 'floridian': True, 'politician': True, 'respect': True, 'lie': True, 'safe': True, 'open': True, 'florida': True, 'isn': True, 'ready': True, 'family': True, 'health': True, 'economy': True, 'stay': True, 'home': True}" 0.9681676187251194 0.03183238127488002 positive
"Maybe the American people don t like presidents who pile up the corpses crash the economy and embarrass us on the world stage with their obvious corruption" "{'american': True, 'people': True, 'president': True, 'pile': True, 'corps': True, 'crash': True, 'economy': True, 'embarrass': True, 'world': True, 'stage': True, 'obvious': True, 'corruption': True}" 0.035145168142015897 0.9648548318579863 negative
"I think we get a stock market crash Republicans bail out a shit ton via debt MSM blames trump for economy Dems take power and Republicans say no more spending but barely let the Dems bail out the rich again just like 2008 but x 10 rinse repeat hodlwave hodl_american" "{'stock': True, 'market': True, 'crash': True, 'republican': True, 'bail': True, 'shit': True, 'ton': True, 'debt': True, 'msm': True, 'blame': True, 'trump': True, 'economy': True, 'dems': True, 'power': True, 'spending': True, 'barely': True, 'rich': True, '2008': True, '10': True, 'rinse': True, 'repeat': True, 'hodlwave': True, 'hodl_american': True}" 0.6546871235235202 0.34531287647648257 positive
"we re not talking about the economy though how do you expect me to want to give back to the economy of a country that has kept so many people I know and love myself too oppressed and miserable The issues you re talking about that we can t overcome are ones that matter a lot" "{'talk': True, 'economy': True, 'expect': True, 'give': True, 'back': True, 'country': True, 'people': True, 'love': True, 'oppress': True, 'miserable': True, 'issue': True, 'overcome': True, 'matter': True, 'lot': True}" 0.7816429452648748 0.2183570547351253 positive
"Oh no they re just going to power through and try to restart the economy by sacrificing a few million people Line goes up" "{'power': True, 'restart': True, 'economy': True, 'sacrifice': True, 'million': True, 'people': True, 'line': True}" 0.24997507241550607 0.7500249275844936 negative
"Wait for the economy to stabilize Don t wanna lose all that hard earned money in a second crash" "{'wait': True, 'economy': True, 'stabilize': True, 'wanna': True, 'lose': True, 'hard': True, 'earn': True, 'money': True, 'crash': True}" 0.16435774974833176 0.8356422502516677 negative
"Probably bragging about Obama s economy from several months ago" "{'brag': True, 'obama': True, 'economy': True, 'month': True, 'ago': True}" 0.30170952246397287 0.6982904775360271 negative
"Besides funding won t come that easy as well Moreover our relations with most nations that matter are not yet that sound At this moment the potential investors we have are also potential exploiters We are being taken advantage of Repair relations stabilise the economy" "{'funding': True, 'win': True, 'easy': True, 'relation': True, 'nation': True, 'matter': True, 'sound': True, 'moment': True, 'potential': True, 'investor': True, 'exploiter': True, 'advantage': True, 'repair': True, 'stabilise': True, 'economy': True}" 0.9992383034213149 0.00076169657868476 positive
"I ve covered VP Pence for years and tonight is a reminder that he s the salesman for Trump w a certain type of GOP voter the business friendly conservative who s focused on economy skeptical of institutions but also somewhat muted on Trump s style Reassuring them re record" "{'ve': True, 'cover': True, 'vp': True, 'penny': True, 'year': True, 'tonight': True, 'reminder': True, 'salesman': True, 'trump': True, 'type': True, 'gop': True, 'voter': True, 'business': True, 'friendly': True, 'conservative': True, 'focus': True, 'economy': True, 'skeptical': True, 'institution': True, 'mute': True, 'style': True, 'reassure': True, 'record': True}" 0.9910390726307153 0.008960927369280773 positive
"4mins on the economy" "{'4mins': True, 'economy': True}" 0.30170952246397287 0.6982904775360271 negative
"Fiji is also a third world country with less than a million population lmao Perry Baker is earning more than those Fijian villagers lmao If Fiji was first world country with a booming economy they would blow everyone out of the water" "{'fiji': True, 'world': True, 'country': True, 'million': True, 'population': True, 'lmao': True, 'perry': True, 'baker': True, 'earn': True, 'fijian': True, 'villager': True, 'boom': True, 'economy': True, 'blow': True, 'water': True}" 0.7940855133225193 0.20591448667748044 positive
"The alternative was a total wipeout of everyone worldwide The economy simply depends on the ability of participants to trust counterparties As long as banks could be trusted to avail credit and insurance policies remained viable everything else regained life Watch the vid" "{'alternative': True, 'total': True, 'wipeout': True, 'worldwide': True, 'economy': True, 'simply': True, 'depend': True, 'ability': True, 'participant': True, 'trust': True, 'counterparties': True, 'long': True, 'bank': True, 'avail': True, 'credit': True, 'insurance': True, 'policy': True, 'remain': True, 'viable': True, 'regain': True, 'life': True, 'watch': True, 'vid': True}" 0.874985457700697 0.12501454229930273 positive
"Cops arresting another cop who was about to do a racist In this day In this economy" "{'cop': True, 'arrest': True, 'racist': True, 'day': True, 'economy': True}" 0.1666482019938326 0.8333517980061673 negative
"COVID HQ The Economy GDP and the Impact on the Recovery of Passenger Volumes iata aci airports aviation airtransport airlines aviationindustry globaleconomy airportir modalisnewsfeed ppp privatization covidh" "{'covid': True, 'hq': True, 'economy': True, 'gdp': True, 'impact': True, 'recovery': True, 'passenger': True, 'volume': True, 'iata': True, 'aci': True, 'airport': True, 'aviation': True, 'airtransport': True, 'airline': True, 'aviationindustry': True, 'globaleconomy': True, 'airportir': True, 'modalisnewsfeed': True, 'ppp': True, 'privatization': True, 'covidh': True}" 0.749975070758371 0.2500249292416294 positive
"Must be watching too much CNN First some increase should be expected as economy reopens as we are no longer cowering in place second more testing is happening Finally median age of test has gone from 65 to 37 which means those that test positive will rarely be hospitalized" "{'watch': True, 'cnn': True, 'increase': True, 'expect': True, 'economy': True, 'reopen': True, 'long': True, 'cower': True, 'place': True, 'testing': True, 'happen': True, 'finally': True, 'median': True, 'age': True, 'test': True, '65': True, '37': True, 'positive': True, 'rarely': True, 'hospitalize': True}" 0.874985457700697 0.12501454229930273 positive
"You do get that the Your stock appreciation value minus the long term CG you owe for the privilege of participating in the largest economy in the world are worth more than interest accrual from say a savings account Take the money you earned but pay the money you OWE" "{'stock': True, 'appreciation': True, 'minus': True, 'long': True, 'term': True, 'cg': True, 'owe': True, 'privilege': True, 'participate': True, 'large': True, 'economy': True, 'world': True, 'worth': True, 'interest': True, 'accrual': True, 'savings': True, 'account': True, 'money': True, 'earn': True, 'pay': True}" 0.9970443504176182 0.002955649582380509 positive
